millis,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
7870,-0.2665,-0.2037,0.9662,-70.9502,-82.6574,-48.4840
7880,-0.3198,-0.0917,0.8921,-79.3238,-73.5344,-38.2135
7890,-0.3686,-0.0606,0.8511,-68.8955,-89.2033,-26.3022
7900,-0.2605,0.0707,0.7851,-67.4816,-78.1924,-36.8301
7910,-0.3445,-0.0205,0.6805,-54.1503,-85.3491,-29.7483
7920,-0.4416,0.0804,0.7919,-66.4437,-87.1849,-24.7215
7930,-0.3478,0.0699,0.7666,-47.5422,-62.5142,-30.9074
7940,-0.2063,0.0837,0.7942,-40.5051,-51.4635,-24.6465
7950,-0.1830,0.0676,0.8802,-34.4037,-61.9202,-18.3029
7960,-0.3251,0.0312,0.7682,-26.5332,-70.8335,-14.9410
7970,-0.2265,0.1941,0.8700,-13.6350,-50.1801,-20.4524
7980,-0.1609,0.1142,0.8434,-26.8571,-42.2303,-16.7594
7990,-0.0669,0.2272,1.0786,-23.9433,-30.0751,3.0756
8000,-0.1316,0.0651,0.9551,1.1292,-13.1168,-7.3920
8010,-0.0752,0.0114,1.1103,-1.4646,-29.9765,-2.9642
8020,-0.0484,0.2315,0.9404,3.1677,-4.6127,1.5932
8030,-0.0933,0.0706,0.9837,23.5295,-0.8607,0.1165
8040,0.1546,0.1566,1.1629,43.4420,13.6988,16.8106
8050,0.0880,0.1226,1.1206,29.0257,11.6146,7.6711
8060,0.1301,0.1371,1.2301,23.1111,20.8651,-5.2219
8070,0.1079,0.1228,1.2137,32.0635,9.8899,27.4355
8080,0.1089,0.0633,1.2515,29.0106,27.8424,13.2666
8090,0.1793,0.0471,1.1649,62.4647,43.1771,20.1418
8100,0.3082,0.1195,1.2318,44.9957,65.2289,28.0189
8110,0.2459,0.0203,1.2519,56.0010,82.1452,27.4660
8120,0.4525,0.1658,1.1077,78.2707,80.7812,24.6697
8130,0.5072,0.0307,1.0994,69.1938,93.8926,28.8398
8140,0.1790,0.0697,1.0526,60.6299,101.0357,37.7956
8150,0.3809,-0.0861,0.9012,79.0930,89.1076,52.1196
8160,0.2513,-0.0382,0.8343,76.5210,105.6588,46.3678
8170,0.3048,-0.1519,0.8733,48.1286,99.6746,55.1385
8180,0.2500,-0.1978,0.7895,64.4718,79.5872,30.7889
8190,0.2010,-0.1680,0.6393,62.9177,76.7600,44.4934
8200,0.2593,-0.1774,0.7455,67.1647,70.1248,55.5458
8210,0.1701,-0.0078,0.7459,46.0175,64.5523,45.7070
8220,0.2523,-0.2887,0.7774,44.7949,64.7448,63.4236
8230,0.1491,-0.2568,0.9416,31.4377,55.9150,55.4891
8240,-0.0017,-0.1787,0.9152,26.3902,37.9106,55.5483
8250,0.0383,-0.2581,0.9775,15.2937,21.5097,49.5261
8260,0.0529,-0.2361,0.9108,7.4821,29.6862,57.1091
8270,-0.0066,-0.1962,1.0824,-14.1625,15.2815,44.9856
8280,-0.0778,-0.2591,1.1191,-21.5532,-2.6837,66.6137
8290,0.1257,-0.2963,1.2388,-9.5890,-20.3793,60.4871
8300,-0.0450,-0.3298,1.2297,-51.2208,-36.6320,53.3870
8310,-0.0720,-0.2253,1.3040,-54.6221,-32.4004,44.5800
8320,-0.2135,-0.1635,1.1771,-63.0468,-58.5936,56.6344
8330,-0.0834,-0.1738,1.2090,-48.7387,-71.8320,43.5246
8340,-0.1534,-0.0905,1.2008,-72.6564,-63.3750,59.1297
8350,-0.0945,-0.1826,1.1053,-71.4510,-62.2140,54.1745
8360,-0.0648,-0.1257,1.1718,-69.2687,-92.5045,40.4459
8370,-0.2560,-0.1777,1.0584,-65.8031,-69.5598,42.5290
8380,-0.2711,-0.2446,1.0381,-65.6881,-94.2865,59.8882
8390,-0.1533,-0.0606,0.9884,-82.1409,-79.2516,48.2524
8400,-0.1629,-0.1294,1.0212,-82.2024,-86.6538,51.0866
8410,-0.2535,-0.0110,0.8087,-83.7609,-95.1859,32.6661
8420,-0.2370,-0.0819,0.9476,-58.8425,-98.0737,42.6653
8430,-0.3153,-0.1348,0.8875,-70.4649,-98.2342,22.2851
8440,-0.3091,-0.0543,0.8294,-61.1740,-96.7566,35.5919
8450,-0.3087,0.0055,0.8520,-59.2928,-86.0773,35.9820
8460,-0.4473,0.0053,0.7594,-66.1217,-67.5842,21.0646
8470,-0.2373,0.0518,0.7156,-61.7955,-73.1285,24.1322
8480,-0.2058,0.1322,0.8453,-48.1605,-44.3733,12.2895
8490,-0.2858,0.1106,0.7583,-11.1042,-54.0505,9.1500
8500,-0.2713,0.1396,0.7851,-35.0891,-60.8992,15.0941
8510,-0.1355,0.1206,0.7064,-10.8350,-36.4552,9.9128
8520,-0.0249,0.0963,0.9145,-10.2746,-4.4479,1.3211
8530,-0.0671,0.0762,0.9579,23.8459,-24.4269,3.7773
8540,-0.0136,-0.0041,1.1010,14.7265,-0.6574,-15.5713
8550,0.0928,0.1722,1.1322,5.3484,17.3952,-22.8895
8560,0.1280,0.2036,1.2126,23.5725,14.9446,-9.2913
8570,0.1350,0.0445,1.1614,43.6428,41.3093,-41.8111
8580,0.2413,0.0276,1.1753,59.5159,49.3628,-40.4967
8590,0.2796,0.0088,1.2069,54.6980,61.0718,-42.9582
8600,0.3748,0.0488,1.0522,70.6706,74.1490,-30.5992
8610,0.2335,-0.0044,0.9906,69.0368,78.6642,-36.0792
8620,0.2610,-0.0417,0.9859,68.2737,88.7932,-15.6344
8630,0.2865,-0.0342,0.8290,62.3896,68.4221,-47.0739
8640,0.2878,-0.1810,0.7736,67.4645,71.3371,-51.0320
8650,0.4490,-0.0735,0.9152,74.1565,78.5040,-49.0000
8660,0.2572,-0.0958,0.7969,61.9283,68.1183,-62.2496
8670,0.3221,-0.0668,0.8662,56.2855,71.5256,-42.0210
8680,0.2884,-0.1625,0.7588,82.5090,67.4094,-60.6225
8690,0.2749,-0.1876,0.6826,54.2079,68.7917,-62.5620
8700,0.2739,-0.1583,0.7990,46.5034,47.4062,-55.1467
8710,0.1736,-0.0016,0.7508,21.2718,53.5431,-62.5324
8720,0.0335,-0.2506,0.8425,32.9944,37.5603,-54.5417
8730,0.0600,-0.0759,0.8024,2.4477,45.6113,-52.7927
8740,0.1552,-0.2947,0.8845,13.7634,5.4106,-52.8817
8750,0.1636,-0.2319,1.0447,-12.5729,-18.1709,-59.8134
8760,0.0892,-0.2983,1.0592,-27.3512,-27.0506,-66.9764
8770,0.1508,-0.1345,1.1400,-36.0855,-32.2651,-58.5466
8780,0.0024,-0.2056,1.1305,-40.0850,-46.7996,-66.6916
8790,-0.0979,-0.2029,1.2217,-44.0089,-31.7441,-70.7851
8800,-0.0389,-0.1428,1.2563,-57.6388,-46.5175,-71.0131
8810,-0.0332,-0.1193,1.2397,-34.6251,-44.6170,-46.9153
8820,0.0094,-0.2551,1.1185,-58.3768,-44.1578,-68.8869
8830,-0.0168,-0.1791,1.2971,-51.8241,-46.6632,-44.0797
8840,-0.1637,-0.2121,1.0751,-60.4290,-73.0402,-53.2635
8850,-0.0481,-0.0800,1.1858,-45.7965,-74.4770,-53.9840
8860,-0.1933,-0.2872,1.1407,-76.9005,-72.9734,-48.1659
8870,-0.1771,0.0430,1.1097,-56.6071,-67.2476,-30.3579
8880,-0.1916,-0.0871,0.9155,-61.6286,-88.8726,-53.7954
8890,-0.2210,-0.1746,0.8314,-89.3789,-89.4682,-31.5344
8900,-0.2444,0.0095,0.9051,-73.1318,-74.8612,-37.2177
8910,-0.3230,-0.0459,0.8663,-62.6588,-77.5683,-39.3269
8920,-0.2860,0.0535,0.6811,-56.1536,-69.4015,-42.4678
8930,-0.1915,0.0825,0.7372,-36.6671,-45.2824,-27.8149
8940,-0.2349,0.1751,0.7467,-20.4891,-53.6924,-21.3230
8950,-0.2569,-0.0172,0.6485,-10.5143,-34.2274,-9.6419
8960,-0.3091,0.1467,0.9555,-18.8905,-14.9510,1.6916
8970,-0.1050,0.2043,0.8629,-2.4515,-29.7349,-0.2235
8980,-0.1185,0.0397,0.9687,-1.1483,4.3492,-2.6474
8990,0.0097,0.1847,1.0541,16.0453,3.6704,20.1514
9000,-0.0233,0.2049,0.9945,18.2103,8.2241,1.4906
9010,0.1377,0.1003,1.2513,36.7468,42.4032,15.5684
9020,0.1473,0.0040,1.1450,34.6892,32.5602,12.4563
9030,0.3073,0.1310,1.1249,53.3683,24.0067,27.0448
9040,0.1955,0.0829,1.2531,51.9542,51.7287,26.5217
9050,0.2147,0.2062,1.2379,49.0291,58.4761,25.9995
9060,0.3188,0.0723,1.1798,41.6066,51.4035,33.5681
9070,0.3901,0.1175,1.1848,74.3072,78.2299,33.9183
9080,0.2842,0.0709,1.2637,75.6038,73.5050,28.4792
9090,0.3851,0.0486,1.1687,69.1620,73.2470,44.7749
9100,0.3518,-0.0568,1.1069,81.1493,101.6453,32.2808
9110,0.3853,-0.0344,1.0490,70.8771,94.8349,32.6698
9120,0.2175,-0.0011,1.1415,70.9521,101.3932,47.8762
9130,0.3313,-0.0511,0.8897,67.1376,105.5842,40.5889
9140,0.2640,-0.1020,0.6758,77.4379,76.2900,49.7443
9150,0.2969,-0.0400,0.8997,82.4703,104.3189,72.8771
9160,0.2021,-0.1208,0.7293,58.6572,74.5417,59.7862
9170,0.2207,-0.0907,0.5935,51.0705,71.1987,48.3094
9180,0.0504,-0.1561,0.6340,60.4644,77.7316,49.7268
9190,0.1661,-0.1596,0.6414,50.7252,63.3096,65.1625
9200,0.2225,-0.2469,0.6183,36.9319,69.1928,60.9002
9210,0.1126,-0.3315,0.7713,7.5889,39.0248,50.1181
9220,0.0825,-0.1788,0.8349,14.6954,37.8355,64.9343
9230,0.0625,-0.1893,1.1097,-3.7898,10.6835,44.4225
9240,0.1138,-0.2058,1.0608,-18.5941,-8.9618,70.6066
9250,-0.0489,-0.3045,1.0814,-20.4350,-15.9096,69.8084
9260,-0.1373,-0.1614,1.1826,-39.6186,-35.7325,71.8539
9270,-0.1191,-0.2282,1.2173,-36.9012,-33.6761,44.6788
9280,-0.0984,-0.2187,1.2839,-43.7529,-40.8129,61.6826
9290,-0.0905,-0.2515,1.3209,-58.3152,-49.7958,71.5102
9300,-0.0633,-0.2241,1.0803,-44.8649,-67.0683,55.9242
9310,-0.1684,-0.2354,1.1156,-60.3457,-61.4102,50.5324
9320,-0.2284,-0.1374,1.1736,-60.6285,-60.0508,61.4072
9330,-0.1456,-0.1722,1.2251,-62.0779,-79.2991,32.4728
9340,-0.1476,-0.1141,1.0256,-79.9139,-61.0099,43.3452
9350,-0.2801,-0.1452,1.1239,-73.1400,-85.2124,47.6328
9360,-0.1990,-0.1726,0.9491,-79.6009,-85.8793,36.9760
9370,-0.2905,-0.0497,0.8738,-72.0197,-84.5142,38.3367
9380,-0.3229,-0.0286,0.8576,-79.8469,-79.4042,44.3177
9390,-0.3047,-0.0213,0.9485,-60.1311,-82.3488,42.1517
9400,-0.3676,-0.1991,0.7556,-63.3662,-86.4604,30.0382
9410,-0.4263,0.1082,0.7527,-68.1510,-82.5519,15.3080
9420,-0.4065,0.0367,0.7700,-52.5271,-84.1497,12.2292
9430,-0.3590,-0.0219,0.8048,-64.0265,-78.9760,16.7087
9440,-0.2776,0.1939,0.7360,-63.1194,-87.7825,17.4976
9450,-0.2607,0.0757,0.7943,-42.1790,-81.0422,13.2332
9460,-0.2018,0.1459,0.8656,-37.3400,-71.8366,41.8453
9470,-0.2722,0.1240,0.8432,-33.9248,-37.6177,9.6405
9480,-0.1248,-0.0219,0.8681,-2.4463,-26.5871,2.4122
9490,-0.1587,0.2291,0.9588,6.1166,-6.5768,4.9236
9500,-0.0408,0.0542,1.0769,16.1905,-0.4319,-18.4730
9510,0.1010,0.2082,1.0417,24.2460,5.0593,-12.1073
9520,0.0511,0.1234,1.0121,22.3524,0.8039,-3.5200
9530,0.2741,0.0653,1.0966,43.4298,7.4883,-21.3659
9540,0.1964,-0.0456,1.1270,36.0751,23.5151,-6.1419
9550,0.1951,0.0741,1.0700,48.0743,38.2765,-27.4521
9560,0.2245,0.0192,1.4130,26.9042,48.3645,-24.0753
9570,0.1563,0.0739,1.2523,54.3565,49.5147,-16.4833
9580,0.4064,-0.0211,1.1261,78.2495,72.8989,-22.6190
9590,0.3879,0.0991,1.1030,56.6970,76.2812,-32.2081
9600,0.5716,0.0061,1.2277,61.6469,76.0189,-33.2218
9610,0.4703,-0.0019,1.0132,60.4778,84.0712,-29.8504
9620,0.3502,0.1513,1.0034,49.3657,70.2498,-42.3270
9630,0.2413,0.0295,1.0507,71.8345,87.2112,-53.1585
9640,0.1858,-0.0782,0.9510,83.2728,81.8798,-35.2099
9650,0.2715,-0.0223,0.9763,80.5423,78.5410,-35.3991
9660,0.2972,-0.1579,0.9329,63.4654,82.9452,-43.0000
9670,0.1752,-0.1232,0.8673,55.3169,73.9263,-50.1226
9680,0.3024,-0.1060,0.7768,55.4321,77.6395,-60.3510
9690,0.2786,-0.1811,0.8026,57.9971,74.7103,-58.7777
9700,0.0863,-0.2405,0.7711,37.3465,47.1796,-59.3848
9710,0.1049,-0.1480,0.7939,38.8885,66.3176,-55.2385
9720,0.0139,-0.2408,0.7617,30.8623,57.8065,-50.4110
9730,0.1582,-0.2691,0.9194,8.4393,46.3930,-58.2851
9740,0.0035,-0.2656,0.8972,-0.1811,43.5561,-55.6862
9750,-0.0300,-0.2758,0.9872,9.9315,24.8333,-71.0831
9760,-0.0936,-0.1775,0.8824,7.1911,20.8069,-58.3435
9770,-0.0473,-0.2150,0.9169,-10.2470,17.6800,-48.7190
9780,-0.1009,-0.3389,1.0987,0.8197,-3.6986,-65.2783
9790,0.0788,-0.1419,1.0510,-20.5594,-20.9571,-75.8092
9800,0.0359,-0.1567,1.0755,-28.8984,-9.1590,-52.0511
9810,-0.0846,-0.2532,1.1339,-22.2301,-13.7096,-45.1222
9820,-0.0839,-0.2948,1.2586,-27.1106,-16.2292,-50.9523
9830,-0.0716,-0.2022,1.1918,-67.7384,-40.6549,-59.2341
9840,-0.0759,-0.2327,1.1897,-50.0322,-58.9418,-48.2340
9850,-0.1721,-0.1480,1.2347,-52.9783,-58.1112,-71.4556
9860,-0.0433,-0.1591,1.2025,-68.1443,-77.6429,-49.0424
9870,-0.0983,-0.0652,1.1615,-68.8639,-68.7039,-56.0189
9880,-0.0284,-0.2445,0.9876,-52.6309,-75.7335,-36.9400
9890,-0.3934,-0.1509,1.1101,-69.7507,-71.5564,-53.3611
9900,-0.3265,-0.0747,0.9656,-68.6258,-63.8915,-24.3268
9910,-0.1878,-0.1067,1.1120,-57.3482,-79.7818,-18.5120
9920,-0.2329,-0.0906,0.8900,-76.3823,-85.0263,-21.3449
9930,-0.2806,-0.1263,0.9185,-41.9802,-81.6399,-28.1446
9940,-0.3615,0.1163,0.8302,-67.4626,-81.8297,-39.5213
9950,-0.2496,-0.0172,0.8287,-64.9183,-83.9842,-34.0809
9960,-0.3244,0.0572,0.9671,-69.6827,-75.9004,-20.5644
9970,-0.1938,-0.0320,0.7574,-59.6365,-85.7439,-24.0506
9980,-0.2039,0.0160,0.8257,-55.8862,-76.9120,-28.8756
9990,-0.2064,0.0571,0.7531,-46.8253,-62.7910,-22.6046
10000,-0.3910,0.1835,0.7313,-49.5814,-53.4719,-26.2510
10010,-0.2090,0.1838,0.8317,-52.9284,-48.3889,-11.0784
10020,-0.1147,0.2291,0.7963,-22.2739,-57.1343,-16.0505
10030,-0.1133,0.1882,0.7562,-27.2328,-46.0824,-4.4116
10040,-0.1184,0.2026,0.7346,-19.5000,-43.6575,-5.2838
10050,-0.0372,0.1076,0.9297,-3.6952,-11.7219,-7.2355
10060,-0.1371,0.0793,1.1772,2.5507,-15.5927,11.0565
10070,0.0814,0.2215,0.9975,0.6543,-7.9413,-17.7193
10080,0.1184,0.0827,1.0598,34.3261,-16.9021,-9.3945
10090,0.0743,0.1847,1.0414,12.9910,16.3056,2.1087
10100,0.1420,0.1026,1.3846,16.8738,26.1762,16.3755
10110,0.1651,0.0635,1.0958,56.9681,44.0447,33.4892
10120,0.2145,0.1344,1.1705,38.9448,32.7697,25.5193
10130,0.2651,0.0401,1.0985,57.0411,48.5706,28.4194
10140,0.3326,0.0736,1.2744,49.6632,73.5962,27.0447
10150,0.3270,0.1182,1.1832,64.6612,75.3398,17.2212
10160,0.2363,0.0377,1.1878,72.4040,55.8847,28.8914
10170,0.3062,0.0865,1.0811,74.2617,90.2411,48.3042
10180,0.3650,-0.0566,1.0816,60.9371,78.1743,46.3411
10190,0.3069,-0.0597,0.9341,74.3932,101.3599,43.4409
10200,0.3716,-0.1752,0.8771,57.1540,96.3402,50.3559
10210,0.3370,-0.0155,0.6063,50.0914,69.3574,44.6955
10220,0.3193,-0.2805,0.6835,65.1070,83.6296,35.9815
10230,0.2089,-0.1337,0.7455,56.6610,77.5017,52.1551
10240,0.2781,-0.1222,0.7966,49.4852,81.0026,48.8935
10250,0.1352,-0.3522,0.5400,40.3393,60.7701,44.3306
10260,0.1255,-0.2945,0.8471,51.2184,55.7229,54.2944
10270,0.1973,-0.3119,0.7888,30.8247,64.4588,54.7238
10280,0.1245,-0.2291,0.9194,17.8251,28.8909,59.8468
10290,0.0206,-0.2568,0.7972,16.8832,31.1345,59.2361
10300,0.1129,-0.2720,0.9170,0.7886,19.4322,60.8478
10310,0.1339,-0.2092,0.9449,-19.5112,13.6156,57.0279
10320,0.0587,-0.0949,1.0583,-9.8132,-5.8372,51.8637
10330,0.0631,-0.3115,1.1286,-50.5051,-7.6785,56.2994
10340,-0.0110,-0.1945,1.1083,-57.8856,-38.7450,54.6341
10350,-0.0386,-0.1993,1.3202,-53.8363,-60.5729,61.6927
10360,-0.1823,-0.1132,1.2529,-62.2006,-67.1893,51.9945
10370,-0.2689,-0.3252,1.1456,-56.1043,-75.6315,44.5520
10380,-0.1826,-0.2753,1.0328,-61.0188,-72.5720,56.5843
10390,-0.4150,-0.2166,1.2141,-90.6491,-61.3512,46.8162
10400,-0.2578,-0.1908,0.9090,-59.2852,-78.8425,51.8025
10410,-0.3022,-0.0957,0.9807,-75.9843,-86.5672,63.3454
10420,-0.2351,-0.1267,0.9233,-71.8603,-98.4496,49.2856
10430,-0.3142,-0.2103,0.9060,-78.3909,-111.4718,28.2154
10440,-0.2774,-0.1077,0.9508,-80.4864,-90.5923,29.5423
10450,-0.3518,-0.1517,0.9418,-63.7187,-96.5606,40.6913
10460,-0.3227,-0.0633,0.8397,-61.6601,-84.7019,17.4974
10470,-0.2028,-0.0144,0.7171,-62.1200,-96.8213,26.8553
10480,-0.3833,-0.0248,0.8461,-64.3679,-75.5557,28.8934
10490,-0.4321,0.1205,0.8301,-42.3933,-82.5272,21.3042
10500,-0.1986,0.2155,0.7870,-46.3891,-79.4967,14.1978
10510,-0.2385,0.1020,0.8985,-42.3110,-69.1914,20.3381
10520,-0.2538,-0.0069,0.6806,-34.3146,-62.9716,11.2926
10530,-0.2270,0.2180,0.7546,-20.5172,-45.9361,4.7716
10540,-0.0924,0.2819,0.8500,3.1570,-33.5323,7.4424
10550,-0.1143,0.1290,0.8911,6.5589,-17.5336,-4.9727
10560,-0.0097,0.1688,0.9926,8.9417,-34.3942,-1.9115
10570,-0.0882,0.2191,0.9740,1.7461,-18.1868,10.6897
10580,-0.0638,0.1606,0.9847,9.6872,-2.6938,4.1168
10590,0.1086,0.2163,1.1806,10.6135,17.6021,-9.5234
10600,0.0856,0.1615,1.1549,30.1772,29.1811,-16.7008
10610,0.2449,0.0694,1.1596,36.5609,49.3449,-17.5855
10620,0.1331,0.0750,1.1588,35.7318,42.3361,-18.7529
10630,0.2354,0.0696,1.1161,52.6945,76.9935,-38.0743
10640,0.3200,0.0161,1.1645,59.7628,59.9504,-38.1221
10650,0.2678,0.1404,1.0979,55.0020,50.7242,-23.2782
10660,0.3786,0.0828,1.1691,44.2327,45.9735,-40.1677
10670,0.3105,0.0377,1.1863,58.9574,51.6855,-18.2835
10680,0.3398,0.0884,1.1548,63.8803,73.0581,-29.6846
10690,0.1831,-0.0037,0.9888,69.2385,65.2536,-41.6635
10700,0.3476,0.0367,1.0896,58.0995,69.3065,-48.5722
10710,0.2974,0.0542,0.8211,53.0005,88.8326,-45.5129
10720,0.1070,-0.0894,0.8592,42.6815,63.8623,-43.5753
10730,0.2131,-0.1826,0.7590,50.2144,72.6818,-49.9781
10740,0.1866,-0.2467,0.7705,37.7983,72.7516,-43.8350
10750,0.0789,-0.0680,0.7207,39.1458,65.7562,-53.1126
10760,0.0133,-0.1864,0.7721,7.7219,42.6477,-64.5712
10770,-0.0202,-0.2596,0.8975,28.0268,23.0429,-53.9636
10780,0.0580,-0.2355,0.7959,4.1945,14.5859,-52.5931
10790,0.0459,-0.3104,0.9686,-2.1502,28.6510,-60.3024
10800,0.0219,-0.1427,0.8798,-2.3357,25.8022,-67.5352
10810,0.1584,-0.2155,0.9270,-7.9970,-5.5140,-66.0192
10820,-0.0124,-0.2568,1.1427,-20.2247,-11.1304,-52.9733
10830,-0.0388,-0.3153,1.1608,-59.0021,-32.8076,-63.8107
10840,-0.1932,-0.0509,1.3452,-56.0968,-55.2434,-37.7809
10850,-0.1013,-0.1599,1.0563,-54.7081,-55.2448,-44.0001
10860,-0.0808,-0.3037,1.1606,-56.5263,-77.8507,-65.2073
10870,-0.2111,-0.1892,1.1542,-60.0025,-65.1825,-58.5211
10880,-0.0175,-0.1395,1.1325,-71.5698,-68.1870,-46.8270
10890,-0.2374,-0.1008,1.0251,-61.8711,-79.9284,-55.8493
10900,-0.2040,-0.1717,0.9088,-67.7486,-85.4626,-44.2818
10910,-0.2876,0.0313,0.9513,-64.4420,-69.1050,-28.9197
10920,-0.3120,0.0321,0.8686,-48.6938,-87.4821,-25.9608
10930,-0.4914,0.0146,0.8119,-57.1257,-85.6127,-38.6893
10940,-0.2174,0.0082,0.7692,-41.3102,-80.2319,-15.1938
10950,-0.4053,-0.0439,0.8449,-23.2033,-60.4412,-8.0943
10960,-0.0995,0.0745,0.8898,-12.4387,-43.6985,-16.2402
10970,-0.2278,0.1011,0.9107,-25.5800,-41.0220,-0.8485
10980,-0.1164,0.0451,0.8972,-11.7490,-9.2775,-6.5992
10990,0.1417,0.1500,1.0623,-12.9697,-9.3150,-9.7740
11000,-0.0493,0.2017,0.9931,23.9949,5.2746,16.6307
11010,0.0979,0.1102,1.1738,27.5287,6.7923,22.4706
11020,0.1326,0.0962,1.1485,40.8367,39.1778,11.5347
11030,0.2509,0.1085,1.2184,52.0424,66.3608,-0.0133
11040,0.3310,0.2045,1.2764,48.9480,72.1264,36.7823
11050,0.4245,0.1800,1.1895,66.8487,70.5569,23.6638
11060,0.1477,-0.0483,1.2520,57.4502,82.9471,35.2697
11070,0.3412,0.0035,1.0949,77.6147,86.9812,24.0247
11080,0.3896,0.2066,1.2331,72.4085,84.4327,41.1312
11090,0.4113,-0.0078,1.0637,70.7597,88.5071,48.5131
11100,0.2930,0.1272,1.2387,76.6908,90.3815,40.9485
11110,0.3442,0.0142,1.0366,69.8085,85.4702,49.9353
11120,0.4449,0.0275,0.8884,69.8904,105.8848,49.3092
11130,0.3125,-0.1136,0.7463,77.6874,110.3337,57.8790
11140,0.4140,-0.1035,0.7583,78.7546,88.1002,45.9332
11150,0.1698,-0.0814,0.9117,66.9231,85.0269,46.4002
11160,0.2040,-0.1202,0.6845,74.4345,106.2538,33.8998
11170,0.2283,-0.1464,0.6338,42.5003,84.8223,49.2943
11180,0.0998,-0.0850,0.7537,45.5761,73.9662,53.2998
11190,0.1949,-0.2091,0.8344,37.9462,66.4124,46.6288
11200,0.0459,-0.1229,0.7474,26.2240,54.7186,66.9932
11210,0.1308,-0.2646,0.7429,29.1054,43.9822,55.9197
11220,-0.0062,-0.2491,0.8024,38.8401,50.9907,85.4778
11230,0.0040,-0.1939,0.8935,11.6319,13.6479,64.5564
11240,0.0536,-0.2160,1.0768,4.1192,20.3249,51.8216
11250,0.0757,-0.1849,1.1367,5.5067,23.1375,59.0987
11260,-0.0387,-0.2490,1.0096,2.7955,4.8863,65.7285
11270,-0.1118,-0.2516,1.0669,-24.3594,-16.9913,68.0117
11280,0.0245,-0.2798,1.0635,-34.3757,-1.2414,71.4959
11290,-0.1051,-0.3486,1.0658,-26.4986,-30.9160,53.0165
11300,-0.0144,-0.2656,1.1948,-31.7997,-38.3313,65.7170
11310,0.0221,-0.1528,1.1155,-52.2015,-37.1241,54.8489
11320,-0.0364,-0.2213,1.2794,-37.0623,-60.3208,63.0898
11330,-0.2047,-0.1931,1.2120,-62.7542,-74.8372,52.4600
11340,-0.0189,-0.1163,1.1760,-68.1154,-59.0404,52.6453
11350,-0.0864,-0.2233,1.2680,-67.1911,-79.5554,52.0006
11360,-0.2781,-0.0773,0.9062,-83.2647,-93.5252,37.0892
11370,-0.2939,-0.1112,1.0207,-72.6563,-95.4125,39.8475
11380,-0.1908,0.0397,0.8794,-69.4783,-94.6057,39.2977
11390,-0.2849,-0.1041,0.8211,-69.8298,-89.3735,15.2428
11400,-0.2812,-0.0039,0.7632,-59.6303,-103.6358,23.7219
11410,-0.2311,0.0070,0.6602,-66.4246,-71.8138,20.9736
11420,-0.2618,0.0358,0.7732,-70.6127,-77.2613,31.6706
11430,-0.0718,0.0497,0.8231,-32.7950,-67.0815,18.6644
11440,-0.1654,0.2203,0.6016,-29.8699,-64.4399,16.2964
11450,-0.2372,0.0858,0.7633,-26.6260,-50.1547,8.0442
11460,-0.1860,0.1113,0.8018,-26.0053,-41.5227,13.3622
11470,-0.2089,0.0250,0.7964,-17.0231,-22.9045,6.1339
11480,-0.0057,0.0512,0.9571,-6.3576,-41.2335,10.2237
11490,-0.1297,0.0942,0.9667,14.7644,-5.2206,-4.1370
11500,0.0797,0.0652,1.0215,3.7580,8.7302,-6.2303
11510,0.0714,0.1623,1.2188,30.0830,-7.2007,-7.0960
11520,0.0311,0.0813,1.1031,30.5834,33.5821,-11.9003
11530,0.2786,0.0803,1.1695,48.4018,37.7776,-33.9014
11540,0.2654,0.0941,1.1767,46.7876,43.4402,-20.3796
11550,0.2986,0.0232,1.1484,37.6152,55.4911,-27.1527
11560,0.2887,-0.0249,1.1386,56.8168,69.2866,-48.0462
11570,0.3161,0.0064,1.2589,52.6058,65.1692,-43.8166
11580,0.2835,0.0382,1.0411,69.0056,69.3248,-28.5217
11590,0.4167,-0.0181,1.1901,74.2536,89.8168,-38.4398
11600,0.4021,-0.0981,0.8279,55.3849,83.0821,-49.0809
11610,0.2927,0.0553,0.7374,69.0509,90.7749,-37.7247
11620,0.2624,-0.0639,0.7799,52.3630,105.4915,-65.2856
11630,0.2343,-0.0839,0.6771,49.3178,63.3756,-40.6894
11640,0.2590,-0.0395,0.8418,51.4993,64.1041,-59.3770
11650,0.2142,-0.2042,0.7877,61.4729,66.3254,-40.5954
11660,0.1508,-0.0879,0.6738,51.5955,68.6587,-58.5386
11670,0.1400,-0.1546,0.7363,46.8718,78.2610,-60.8685
11680,0.1332,-0.1802,0.7660,24.0498,53.5361,-55.4293
11690,0.0674,-0.3236,1.0462,13.4053,43.7680,-61.4483
11700,0.0247,-0.2858,0.9477,8.4447,36.9358,-50.2239
11710,0.1287,-0.2332,0.9918,-0.7119,-4.2289,-52.2183
11720,0.0480,-0.2390,1.0940,-12.8587,-4.7959,-62.1799
11730,0.0669,-0.1289,1.1239,-18.7266,-18.1358,-60.2316
11740,-0.0660,-0.2579,1.1252,-10.5107,-12.1112,-58.2665
11750,0.0566,-0.2160,1.0605,-12.3764,-24.2939,-42.7724
11760,-0.0286,-0.2431,1.1871,-23.7680,-16.5184,-57.1595
11770,-0.0485,-0.3103,1.1957,-33.0003,-35.7659,-47.5614
11780,-0.1145,-0.2257,1.1130,-54.5040,-54.2876,-54.8831
