millis,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
7870,-0.0760,-0.1903,1.2422,-57.5173,-61.8721,-22.3762
7880,-0.1607,-0.1955,1.2368,-64.4580,-67.2509,-26.1044
7890,-0.1632,-0.1982,1.1747,-66.1623,-71.7849,-21.7671
7900,-0.1925,-0.1302,1.1380,-72.1921,-78.4624,-21.3072
7910,-0.2122,-0.1308,1.0718,-71.2077,-80.8749,-20.4171
7920,-0.2505,-0.0859,1.0052,-72.2226,-88.1411,-16.3799
7930,-0.2727,-0.0637,0.9578,-73.8062,-92.8530,-21.4821
7940,-0.2661,-0.0236,0.8779,-68.7632,-88.3701,-16.1561
7950,-0.2930,-0.0035,0.8628,-64.3749,-87.2359,-15.2928
7960,-0.3295,-0.0136,0.8376,-62.5227,-89.5699,-15.7959
7970,-0.2836,0.0193,0.7980,-63.3277,-86.8896,-9.2755
7980,-0.2870,0.0185,0.7659,-53.0227,-79.0350,-13.8939
7990,-0.3093,0.0960,0.7115,-49.9573,-73.0384,-9.9669
8000,-0.2616,0.0921,0.7648,-43.2450,-69.1930,-8.1825
8010,-0.2661,0.1287,0.7392,-36.8220,-59.7315,-11.1659
8020,-0.1930,0.1101,0.7870,-27.2894,-51.3284,-7.9266
8030,-0.1775,0.0882,0.8713,-15.8759,-42.2366,-5.3073
8040,-0.1388,0.1699,0.8710,-8.2366,-31.5374,0.0198
8050,-0.0775,0.1478,0.9705,-1.0900,-17.8190,2.0392
8060,-0.0244,0.1522,1.0280,8.3103,-6.4962,3.1905
8070,0.0531,0.1507,1.0812,17.9743,4.6174,4.2184
8080,0.1100,0.1591,1.1215,28.7854,12.4734,1.0091
8090,0.1617,0.1502,1.1917,39.6934,32.0700,7.5995
8100,0.1928,0.0995,1.2010,40.5761,36.2102,7.5597
8110,0.1735,0.1412,1.2480,49.5102,47.5524,12.5419
8120,0.2845,0.0946,1.2534,54.7837,54.6424,14.4187
8130,0.2744,0.0785,1.1873,59.4256,65.9705,17.7572
8140,0.3362,0.1053,1.1798,65.6070,68.8934,15.9669
8150,0.3686,0.0654,1.1371,69.6746,78.9222,17.7671
8160,0.3557,0.0173,1.0672,67.9614,83.2673,15.3758
8170,0.3397,-0.0345,1.0151,69.7199,88.6195,18.7718
8180,0.3359,-0.0154,0.9855,74.2364,86.8257,17.1520
8190,0.3223,-0.0323,0.9187,71.5785,88.7384,22.5789
8200,0.2943,-0.0696,0.8314,69.9567,89.2158,19.3921
8210,0.2714,-0.1163,0.8049,65.0089,92.0771,22.2927
8220,0.2382,-0.1316,0.7841,61.1084,82.2059,21.9566
8230,0.2541,-0.1629,0.7221,57.9637,81.4485,23.4228
8240,0.2006,-0.1562,0.7128,49.8443,73.7787,26.0289
8250,0.1938,-0.1631,0.7641,42.2569,69.2208,24.5273
8260,0.1429,-0.1770,0.7749,37.0388,62.0562,26.6184
8270,0.1221,-0.2290,0.7499,30.1608,51.5571,24.5682
8280,0.0891,-0.2250,0.8099,16.0232,40.0470,29.7664
8290,0.0820,-0.2275,0.8953,12.0042,30.4893,25.7836
8300,0.0697,-0.2555,0.9223,2.6187,18.3681,29.2047
8310,0.0400,-0.2520,0.9995,-8.9139,8.6622,31.4538
8320,0.0016,-0.2074,1.0603,-16.6622,-6.0890,22.0307
8330,-0.0178,-0.2437,1.1311,-24.6336,-13.8333,24.7366
8340,0.0121,-0.2252,1.1148,-31.2774,-25.2581,25.9997
8350,-0.0474,-0.2434,1.1572,-38.9935,-34.9430,28.3465
8360,-0.0682,-0.2238,1.1975,-49.5274,-42.4320,24.4900
8370,-0.0551,-0.2465,1.2502,-55.6314,-51.9168,25.6552
8380,-0.0871,-0.1974,1.2208,-56.4276,-60.1663,22.7055
8390,-0.1205,-0.1581,1.1730,-62.3227,-65.5295,24.6516
8400,-0.1637,-0.1224,1.1884,-65.3056,-78.3573,20.2577
8410,-0.1359,-0.1197,1.1503,-68.4541,-78.6813,23.4768
8420,-0.2034,-0.1068,1.0771,-68.1124,-84.2520,14.6348
8430,-0.2266,-0.0958,1.0164,-74.4105,-87.6667,15.7461
8440,-0.2619,-0.0876,0.9780,-69.7267,-91.7359,22.2408
8450,-0.3072,-0.0547,0.9339,-72.3590,-88.9324,17.6668
8460,-0.3230,-0.0126,0.8519,-66.8313,-87.0776,14.0667
8470,-0.2989,-0.0148,0.8088,-62.0124,-85.0582,18.8919
8480,-0.3024,0.0433,0.7604,-62.9413,-83.6536,15.0911
8490,-0.3112,0.0260,0.7316,-54.3829,-77.7903,13.8409
8500,-0.3171,0.0324,0.7117,-49.1532,-70.8940,9.0481
8510,-0.3030,0.0662,0.7418,-42.4712,-62.3032,9.6453
8520,-0.2552,0.0689,0.7499,-34.8757,-56.0313,7.9344
8530,-0.2448,0.0889,0.7830,-29.4081,-49.6601,1.9809
8540,-0.1506,0.1529,0.8582,-19.6574,-38.8027,4.6937
8550,-0.0962,0.1358,0.9063,-7.4051,-28.0031,1.3913
8560,-0.0049,0.1510,0.9809,2.8274,-15.9339,2.5339
8570,0.0096,0.1728,0.9922,8.7034,-6.5255,0.9440
8580,0.0409,0.1747,1.0990,16.4593,8.0400,-4.8388
8590,0.0882,0.1362,1.1264,32.0567,15.9128,-6.3525
8600,0.0888,0.1666,1.1647,37.6717,26.5048,-6.3643
8610,0.2035,0.1363,1.1989,45.1944,41.2199,-7.3633
8620,0.2559,0.1151,1.2536,49.5703,49.7702,-11.2163
8630,0.3118,0.1090,1.2429,56.1141,58.9660,-12.0918
8640,0.3313,0.0541,1.1938,62.7212,63.4215,-12.0987
8650,0.3497,0.0465,1.1518,64.4647,76.0133,-13.9607
8660,0.3528,0.0363,1.1248,72.7141,80.7159,-13.9633
8670,0.3632,0.0284,1.0623,71.5240,84.6919,-17.1094
8680,0.3743,-0.0120,1.0526,72.6776,88.5397,-20.4812
8690,0.3128,-0.0313,0.9289,69.5825,89.9014,-23.4252
8700,0.3079,-0.0345,0.8602,68.4104,88.6549,-19.2735
8710,0.2674,-0.0509,0.8352,66.0994,92.8719,-22.6377
8720,0.2998,-0.0909,0.7891,64.1683,85.5120,-23.6905
8730,0.2653,-0.1051,0.7568,58.2569,84.2626,-24.4221
8740,0.2245,-0.1622,0.7489,52.1512,80.3305,-27.8197
8750,0.1598,-0.1791,0.7718,47.3958,69.7863,-25.9849
8760,0.1582,-0.1867,0.7361,39.4724,63.0958,-31.0760
8770,0.1201,-0.2179,0.7651,32.7020,51.2768,-27.0715
8780,0.1012,-0.2362,0.7861,20.4071,44.6828,-28.4026
8790,0.0734,-0.2037,0.8803,9.8162,31.5587,-23.0131
8800,0.0669,-0.2484,0.9530,2.6862,19.1758,-25.9445
8810,0.0264,-0.2684,1.0022,-4.7251,11.0600,-27.2642
8820,0.0339,-0.2402,1.0876,-16.9662,-0.1635,-26.3671
8830,0.0028,-0.2112,1.1201,-24.3826,-14.7744,-24.9697
8840,-0.0283,-0.2408,1.1985,-33.7754,-22.2762,-27.6520
8850,-0.0469,-0.2089,1.2115,-40.4730,-35.4361,-26.0931
8860,-0.0751,-0.2313,1.2034,-47.6060,-40.3543,-25.8108
8870,-0.0749,-0.2179,1.2170,-56.1961,-51.8517,-19.3240
8880,-0.1219,-0.2057,1.1886,-60.3999,-64.4887,-23.5264
8890,-0.1381,-0.1758,1.1587,-62.6732,-71.5122,-26.8489
8900,-0.1796,-0.1157,1.1602,-65.8512,-78.9831,-20.2606
8910,-0.2271,-0.1552,1.1273,-68.4653,-81.8033,-15.6651
8920,-0.2066,-0.0759,1.0919,-70.0255,-85.9470,-21.8293
8930,-0.2731,-0.1027,0.9855,-72.6738,-87.3947,-11.4722
8940,-0.2590,-0.0641,0.9243,-71.9450,-89.7310,-17.5765
8950,-0.2821,-0.0181,0.8486,-67.5137,-92.5449,-14.1002
8960,-0.3370,0.0040,0.8355,-68.4550,-89.6005,-15.8508
8970,-0.3285,0.0192,0.7849,-62.5468,-82.6369,-13.9266
8980,-0.3191,0.0041,0.7350,-61.0048,-78.8044,-14.3841
8990,-0.3175,0.0645,0.7462,-52.7121,-76.2805,-12.6156
9000,-0.3065,0.0588,0.7435,-46.0521,-68.9299,-13.1227
9010,-0.2372,0.1518,0.7156,-38.1609,-59.6097,-4.4513
9020,-0.2159,0.1138,0.8076,-25.1849,-48.7723,-7.2409
9030,-0.1615,0.1339,0.8416,-19.3137,-42.3355,-2.4740
9040,-0.1265,0.1171,0.8903,-9.1765,-26.3251,-0.7688
9050,-0.0583,0.1368,0.9517,0.1551,-18.2426,-1.0699
9060,-0.0234,0.1238,1.0581,8.3052,-5.4035,2.0711
9070,0.0545,0.1690,1.1208,22.4842,2.1830,3.6724
9080,0.1163,0.1411,1.1739,26.3639,17.4808,4.3449
9090,0.1627,0.1507,1.1609,36.5096,31.4313,7.2558
9100,0.2007,0.1162,1.2002,41.0437,35.0258,8.8743
9110,0.2350,0.1060,1.2471,50.2281,53.0888,8.4352
9120,0.2953,0.1262,1.2023,56.5420,60.1849,9.4331
9130,0.3245,0.0644,1.1953,61.3523,65.4996,11.7701
9140,0.3318,0.0276,1.1411,64.9807,71.0320,15.2426
9150,0.3326,0.0489,1.1669,69.5825,82.4078,19.3054
9160,0.3609,-0.0051,1.0964,74.2387,85.1863,20.8062
9170,0.3940,-0.0162,1.0215,71.6668,89.0654,19.7199
9180,0.3267,-0.0129,0.9566,71.2599,89.0819,22.1470
9190,0.3252,-0.0684,0.8930,69.5865,88.4738,21.3631
9200,0.3030,-0.0613,0.8331,72.6825,90.7223,24.4813
9210,0.2177,-0.1184,0.8037,67.0567,84.7379,23.4490
9220,0.2440,-0.0989,0.7420,60.2712,84.4591,24.8401
9230,0.1991,-0.1247,0.7600,54.9320,74.4236,24.1873
9240,0.2105,-0.1831,0.7206,45.1418,68.9521,25.4525
9250,0.1515,-0.1960,0.7241,39.2650,60.7036,29.8961
9260,0.1166,-0.2241,0.7918,32.5879,57.9847,23.9221
9270,0.1038,-0.2175,0.8011,24.2141,42.9637,26.7342
9280,0.0869,-0.2110,0.8700,12.7649,33.1126,25.7591
9290,0.0537,-0.2705,0.9021,4.9578,27.0947,29.0713
9300,0.0422,-0.2293,0.9332,-2.3949,14.2024,30.8576
9310,-0.0019,-0.2764,1.0483,-11.3277,7.2736,26.3807
9320,0.0034,-0.2665,1.0642,-24.1239,-3.7078,21.1263
9330,0.0022,-0.2810,1.1697,-29.1516,-18.3420,27.7977
9340,0.0059,-0.1962,1.1575,-34.7916,-28.9785,27.3981
9350,-0.0387,-0.2284,1.1768,-45.2456,-43.1220,22.1955
9360,-0.0698,-0.2126,1.2345,-50.1289,-50.8632,24.5975
9370,-0.0784,-0.2148,1.2355,-59.8956,-59.5012,24.2109
9380,-0.1108,-0.1606,1.2093,-60.9060,-67.9930,18.6925
9390,-0.1247,-0.2048,1.1512,-68.6003,-76.9730,24.0041
9400,-0.1655,-0.1399,1.1467,-71.9277,-82.0612,22.5025
9410,-0.2188,-0.0719,1.0417,-72.0167,-86.5805,20.9542
9420,-0.2363,-0.1007,1.0041,-67.4017,-85.8574,17.1714
9430,-0.2622,-0.0672,0.9332,-72.8074,-88.8395,16.6295
9440,-0.2794,-0.0290,0.8809,-72.5159,-90.5718,15.4952
9450,-0.2955,-0.0348,0.8527,-66.5949,-89.4087,16.4908
9460,-0.3237,0.0055,0.7783,-63.5224,-85.9732,12.0957
9470,-0.3521,0.0480,0.7674,-56.0325,-84.0568,15.6786
9480,-0.3176,0.0551,0.7493,-56.1593,-78.1167,11.9001
9490,-0.3315,0.0786,0.6959,-50.6579,-74.8924,5.1053
9500,-0.2685,0.0826,0.7160,-41.2445,-63.1871,11.5561
9510,-0.2370,0.1141,0.7589,-31.3925,-53.4633,6.6127
9520,-0.2319,0.1233,0.7945,-22.9569,-45.1080,3.4523
9530,-0.1366,0.1634,0.8666,-12.1941,-34.0836,3.0046
9540,-0.0778,0.1577,0.8860,-7.4301,-22.5872,-2.8486
9550,-0.0363,0.1434,1.0043,3.3465,-7.7760,-0.4447
9560,0.0616,0.1010,1.0774,15.2688,2.0287,-7.9368
9570,0.1181,0.1625,1.1118,25.3003,9.6380,-6.5295
9580,0.1142,0.1579,1.1383,33.4409,21.9451,-3.3655
9590,0.2083,0.1165,1.2010,39.2822,35.7326,-5.1533
9600,0.2479,0.0820,1.2143,46.2777,48.0094,-10.3223
9610,0.2900,0.0828,1.2404,57.1061,57.9775,-13.3921
9620,0.3257,0.1100,1.2172,61.7925,65.2122,-10.7287
9630,0.3138,0.0529,1.2102,69.4550,70.9023,-14.1278
9640,0.3318,0.0432,1.1463,67.5261,74.4513,-15.0744
9650,0.3335,0.0330,1.1305,73.6298,81.3921,-15.6487
9660,0.3326,0.0280,0.9938,69.3868,83.2460,-20.5408
9670,0.3364,-0.0212,0.9577,70.7698,88.2967,-17.8547
9680,0.2933,-0.0488,0.9236,69.3958,87.3744,-25.0665
9690,0.2798,-0.0842,0.8228,67.4593,89.5725,-18.7249
9700,0.2881,-0.0652,0.8185,63.3282,87.0641,-25.9773
9710,0.2461,-0.1023,0.7383,59.2131,79.9368,-24.9484
9720,0.2323,-0.1443,0.7438,55.8095,81.2191,-25.6659
9730,0.1572,-0.1929,0.7120,48.5870,75.1061,-23.4746
9740,0.1539,-0.1988,0.7254,44.4208,64.5416,-23.9726
9750,0.1299,-0.1903,0.7589,34.8005,58.7990,-25.2964
9760,0.1172,-0.2312,0.7869,26.9536,51.0379,-25.2840
9770,0.0832,-0.2107,0.8239,21.8852,40.0222,-25.6947
9780,0.0913,-0.2314,0.9310,10.4955,31.5157,-26.9992
9790,0.0527,-0.2392,0.9443,1.8213,20.1603,-30.8900
9800,0.0362,-0.2358,0.9829,-6.8998,11.5144,-31.6847
9810,0.0196,-0.2400,1.0746,-14.5664,-0.0708,-31.5653
9820,0.0145,-0.2654,1.1292,-22.2675,-11.9977,-26.6490
9830,-0.0294,-0.2498,1.1875,-33.6366,-22.2254,-26.6781
9840,-0.0200,-0.1877,1.2378,-38.2637,-33.2702,-26.0156
9850,-0.0553,-0.2476,1.2047,-44.4976,-44.3163,-24.7155
9860,-0.0876,-0.2179,1.2510,-52.2184,-55.8402,-24.9688
9870,-0.1157,-0.1705,1.2420,-60.9291,-65.0062,-25.8077
9880,-0.1332,-0.1763,1.1939,-67.5900,-71.6522,-26.0176
9890,-0.1527,-0.1677,1.1578,-68.9856,-78.6864,-25.8606
9900,-0.1846,-0.1535,1.0379,-70.3838,-82.6728,-18.2521
9910,-0.2223,-0.0933,1.0296,-70.2422,-86.3516,-17.8099
9920,-0.2369,-0.0595,1.0158,-72.3267,-89.1722,-21.3575
9930,-0.2736,-0.0272,0.8830,-71.5673,-89.9960,-17.8581
9940,-0.2684,-0.0289,0.8493,-65.8547,-89.2392,-15.0259
9950,-0.3050,0.0140,0.8183,-67.2001,-84.8998,-11.3255
9960,-0.3517,-0.0015,0.7803,-59.2398,-82.1595,-14.3382
9970,-0.2811,0.0448,0.7754,-54.5123,-81.1857,-11.2600
9980,-0.2948,0.0502,0.6952,-52.5717,-73.2426,-7.6012
9990,-0.3029,0.0857,0.7346,-42.9981,-68.1824,-12.1564
10000,-0.2559,0.1155,0.7702,-36.8759,-59.5050,-8.3909
10010,-0.2338,0.1376,0.7612,-29.2654,-50.5414,-5.2389
10020,-0.1338,0.1087,0.8306,-22.7613,-41.8438,-5.0452
10030,-0.1101,0.1651,0.9332,-11.9118,-31.1565,2.8311
10040,-0.0971,0.1368,0.9849,1.2633,-22.0263,1.9759
10050,0.0087,0.1292,1.0407,9.9766,-4.0958,2.5079
10060,0.0505,0.1459,1.0413,20.7729,9.9572,1.9059
10070,0.1492,0.1166,1.1403,26.2156,16.5277,7.3047
10080,0.1408,0.1395,1.1916,35.5035,29.8217,8.4157
10090,0.1667,0.1353,1.2080,43.3644,38.9104,7.6961
10100,0.2554,0.1130,1.2273,47.7017,50.0496,9.4590
10110,0.2825,0.1125,1.2890,53.4894,57.0163,8.8636
10120,0.3081,0.0784,1.2067,62.6005,66.0495,13.2228
10130,0.2908,0.0681,1.1658,65.6367,72.4055,16.4362
10140,0.3544,0.0185,1.1489,66.7278,74.0191,18.0918
10150,0.3835,0.0296,1.0955,70.2440,83.1200,18.3183
10160,0.3097,-0.0127,1.0357,73.0372,86.3160,20.1464
10170,0.3629,-0.0278,0.9816,75.4620,84.0760,18.3324
10180,0.3141,-0.0443,0.9400,69.2612,91.1500,19.6515
10190,0.3531,-0.0632,0.8714,70.2388,89.5693,24.1883
10200,0.2908,-0.1254,0.7897,70.0172,88.3074,23.6079
10210,0.2551,-0.1451,0.7740,62.3717,85.9434,21.7922
10220,0.2572,-0.1400,0.7596,60.8562,80.8402,25.1925
10230,0.2198,-0.1448,0.7244,47.6416,74.6915,26.5412
10240,0.1739,-0.1644,0.7531,50.1097,70.5549,26.8171
10250,0.1747,-0.1713,0.7545,40.6526,63.7758,26.0710
10260,0.1210,-0.1820,0.7472,28.2105,59.4056,25.2692
10270,0.0732,-0.2111,0.8089,25.7942,50.1468,27.4902
10280,0.1258,-0.2336,0.8944,17.1797,35.0898,30.4420
10290,0.0594,-0.2617,0.9371,9.5340,25.7953,27.3286
10300,0.0338,-0.2660,0.9680,0.2656,15.9673,25.6583
10310,0.0342,-0.2591,1.0479,-10.9207,5.4879,27.6866
10320,-0.0226,-0.2441,1.0756,-21.1237,-8.1909,24.2260
10330,-0.0386,-0.2413,1.1148,-29.4664,-20.4843,26.9752
10340,-0.0446,-0.2378,1.2015,-37.7764,-27.1914,25.4137
10350,-0.0671,-0.2306,1.2226,-44.4167,-39.3962,27.5153
10360,-0.0790,-0.2019,1.2398,-52.8909,-54.2288,25.1114
10370,-0.0812,-0.1961,1.2259,-57.2775,-62.8602,26.4313
10380,-0.1410,-0.1757,1.2134,-60.8727,-69.3968,28.1982
10390,-0.1489,-0.1560,1.1641,-65.8657,-74.1396,22.0674
10400,-0.1768,-0.1500,1.1353,-65.1140,-79.5805,19.7280
10410,-0.2382,-0.1366,1.0876,-67.1610,-85.6748,21.3558
10420,-0.2416,-0.0786,1.0004,-74.3082,-91.5106,18.8934
10430,-0.2847,-0.0591,0.9650,-72.7147,-89.2864,18.3320
10440,-0.2638,-0.0473,0.8540,-72.6402,-88.8309,15.5119
10450,-0.2916,-0.0245,0.8150,-69.4728,-88.7613,16.4630
10460,-0.3083,0.0532,0.8155,-62.4449,-87.2049,14.0607
10470,-0.3368,0.0145,0.7902,-61.0280,-81.4885,8.0274
10480,-0.3017,0.0472,0.7403,-55.6302,-77.6908,10.5404
10490,-0.3072,0.0755,0.7280,-48.3941,-74.1684,10.3316
10500,-0.2559,0.0664,0.7138,-39.0975,-64.3905,10.4712
10510,-0.2360,0.1117,0.7771,-32.0210,-56.9804,4.8582
10520,-0.2073,0.1603,0.8299,-22.8666,-42.2866,2.5726
10530,-0.1312,0.1531,0.8316,-12.3837,-33.9890,5.1014
10540,-0.0886,0.1548,0.9266,-4.9273,-26.9154,-0.1353
10550,-0.0628,0.1593,0.9853,3.7912,-13.8935,-0.2894
10560,0.0328,0.1522,1.0515,14.4627,0.2790,-1.3535
10570,0.0563,0.1683,1.0748,18.8319,4.2379,-2.3767
10580,0.1082,0.1424,1.1568,29.2596,18.6904,-5.4729
10590,0.1727,0.1296,1.1597,36.1746,33.7892,-9.5676
10600,0.2055,0.1293,1.2481,47.3307,38.6233,-6.8790
10610,0.2516,0.1328,1.2322,53.3792,50.7071,-11.4188
10620,0.2885,0.1072,1.2033,55.0942,56.3889,-13.0039
10630,0.3464,0.0987,1.2385,64.2345,66.1222,-9.0621
10640,0.3646,0.0263,1.2061,63.2772,68.3147,-12.7786
10650,0.3398,0.0733,1.1357,70.5763,74.8637,-17.9623
10660,0.3824,0.0723,1.1383,71.0860,82.2279,-18.1813
10670,0.3467,0.0296,1.0183,70.0626,86.9989,-18.9007
10680,0.3451,-0.0290,0.9800,69.6019,89.8291,-21.1948
10690,0.3366,-0.0684,0.9265,69.8068,90.7667,-24.9044
10700,0.3014,-0.0732,0.7958,67.6677,91.2446,-20.3708
10710,0.3213,-0.1209,0.8178,63.1085,88.3117,-21.2761
10720,0.2490,-0.1120,0.7575,60.7619,84.5246,-23.2874
10730,0.1894,-0.1616,0.7352,50.8355,75.6762,-25.4423
10740,0.2130,-0.1516,0.7085,47.5383,71.3749,-24.7754
10750,0.1534,-0.1612,0.7449,40.9752,71.1208,-24.4014
10760,0.1296,-0.2459,0.7393,29.6237,61.0886,-28.3445
10770,0.0543,-0.2123,0.7737,26.7312,50.2908,-27.1833
10780,0.1086,-0.2456,0.8375,13.9957,39.0512,-27.9397
10790,0.0876,-0.2674,0.8673,4.3734,31.0529,-25.4568
10800,0.0688,-0.2577,0.9788,-0.1449,18.4030,-26.4164
10810,0.0535,-0.2535,0.9821,-8.2261,12.0985,-29.6174
10820,0.0492,-0.2292,1.0533,-14.7483,-3.5646,-28.0617
10830,-0.0048,-0.2779,1.1182,-26.2523,-14.3902,-22.8631
10840,-0.0054,-0.2208,1.1716,-30.8203,-21.2277,-28.1810
10850,-0.0596,-0.1931,1.2209,-38.4742,-40.0127,-25.4029
10860,-0.0765,-0.2089,1.2425,-46.8295,-46.1645,-26.4071
10870,-0.0684,-0.1981,1.2238,-51.6080,-57.9982,-21.9663
10880,-0.1075,-0.1929,1.2124,-59.0438,-64.4419,-23.9385
10890,-0.1676,-0.1985,1.1976,-65.1756,-70.4860,-23.9198
10900,-0.1621,-0.1436,1.1752,-66.4593,-77.5572,-24.5132
10910,-0.2016,-0.1240,1.1227,-68.4111,-81.8804,-21.5492
10920,-0.2398,-0.0952,1.0454,-71.2011,-87.4431,-18.3046
10930,-0.2391,-0.0353,0.9561,-72.5343,-88.7331,-17.5156
10940,-0.2801,-0.0457,0.9737,-74.3525,-92.2746,-20.3280
10950,-0.3222,-0.0259,0.8889,-67.9617,-90.5472,-12.9942
10960,-0.3252,0.0204,0.8254,-65.7683,-91.0477,-15.4304
10970,-0.2747,-0.0096,0.7783,-64.2687,-83.5266,-15.4236
10980,-0.3372,0.0216,0.7298,-55.3124,-81.9414,-11.1919
10990,-0.2927,0.0559,0.7105,-48.6533,-72.8322,-11.3723
11000,-0.2656,0.0705,0.7280,-43.2332,-67.8505,-9.6528
11010,-0.2314,0.1183,0.7554,-32.3081,-57.8447,-7.8094
11020,-0.2298,0.1136,0.7864,-23.6023,-45.1637,-4.9258
11030,-0.1673,0.1668,0.8193,-19.1882,-37.1333,-4.0678
11040,-0.1097,0.1713,0.8982,-8.0994,-30.6987,-4.9120
11050,-0.0456,0.1620,0.9749,2.0951,-15.4830,1.3341
11060,-0.0198,0.1419,1.0150,11.8090,-11.1582,0.8381
11070,0.0239,0.1620,1.0825,21.2559,5.8957,6.0079
11080,0.1260,0.1625,1.0971,23.7604,16.4536,6.4122
11090,0.1793,0.1188,1.1763,35.2809,25.0756,8.1800
11100,0.2117,0.1382,1.2080,44.1419,38.1375,8.8487
11110,0.2315,0.1346,1.2018,51.4356,46.3773,12.5969
11120,0.2888,0.1104,1.1946,58.5426,60.1574,10.7885
11130,0.3107,0.1219,1.2261,58.3650,63.1287,10.8175
11140,0.3471,0.0961,1.1755,63.8786,75.1522,15.0315
11150,0.3201,0.0327,1.1579,66.2287,80.8257,10.2129
11160,0.3525,0.0285,1.0869,72.2641,81.9880,16.4589
11170,0.3439,-0.0155,1.0465,69.2009,85.3269,18.9884
11180,0.3145,-0.0125,0.9631,74.0986,91.7968,18.9128
11190,0.3248,-0.0667,0.8776,72.4014,89.6703,23.4954
11200,0.3005,-0.0557,0.8493,69.2242,89.5986,23.3692
11210,0.2678,-0.0905,0.7964,60.6839,86.7796,23.0793
11220,0.2555,-0.1042,0.7758,58.9515,81.2296,22.9267
11230,0.1937,-0.1473,0.7312,56.8726,78.5423,26.7183
11240,0.1898,-0.1971,0.7221,45.6934,70.7234,23.7891
11250,0.1719,-0.1520,0.7545,40.9521,62.3446,24.8974
11260,0.1442,-0.2069,0.7815,33.9920,57.0553,27.7378
11270,0.1362,-0.1903,0.8073,28.0768,52.4328,27.7767
11280,0.0688,-0.2209,0.8570,18.7446,42.7976,31.0037
11290,0.0409,-0.2258,0.9015,9.7409,28.8932,26.5147
11300,0.0568,-0.2090,0.9652,-0.1765,19.0130,23.1305
11310,0.0401,-0.2427,1.0357,-9.1420,7.5574,28.3265
11320,0.0557,-0.2218,1.0829,-17.7525,-1.3601,29.4142
11330,0.0101,-0.2775,1.1213,-23.1352,-12.6448,26.2697
11340,-0.0383,-0.2256,1.1676,-32.7504,-24.6441,29.5084
11350,-0.0220,-0.2412,1.2440,-36.9535,-33.4932,29.6009
11360,-0.0770,-0.2285,1.2207,-49.6123,-40.6869,24.0187
11370,-0.1156,-0.2111,1.2253,-50.9593,-48.1164,23.7145
11380,-0.0606,-0.1873,1.2144,-59.5853,-63.6307,21.3454
11390,-0.1304,-0.1447,1.2006,-61.2413,-73.3456,24.3130
11400,-0.1489,-0.1959,1.1729,-66.8810,-73.9521,23.8185
11410,-0.1841,-0.1329,1.0910,-68.4443,-81.9421,22.4371
11420,-0.1873,-0.1240,1.0158,-68.7278,-85.6782,17.5165
11430,-0.2435,-0.0620,0.9996,-73.1395,-86.1854,17.3122
11440,-0.2492,-0.0667,0.8939,-70.9996,-89.8477,14.5745
11450,-0.3150,-0.0191,0.8614,-68.9904,-92.1641,12.6103
11460,-0.3343,-0.0089,0.8043,-64.5600,-91.2206,11.6099
11470,-0.2817,0.0365,0.7863,-63.7001,-83.9113,9.6450
11480,-0.2766,0.0669,0.7720,-55.2923,-81.1797,10.9747
11490,-0.2829,0.0608,0.7374,-48.8453,-71.9022,10.5860
11500,-0.2688,0.0881,0.7261,-43.1933,-68.1270,9.4792
11510,-0.2440,0.0745,0.7336,-34.9996,-58.7751,6.6532
11520,-0.2252,0.1240,0.7766,-29.4387,-51.8813,3.6460
11530,-0.1414,0.1465,0.8363,-15.6815,-40.5855,3.4614
11540,-0.1113,0.1279,0.8491,-8.7350,-30.3735,2.9782
11550,-0.0615,0.1682,0.9533,3.1932,-17.3222,-0.5170
11560,0.0017,0.1082,1.0258,8.4416,-2.5434,-1.8082
11570,0.0678,0.1126,1.0947,16.1226,4.9524,-4.1226
11580,0.1121,0.1189,1.1282,27.4801,14.7100,-6.2309
11590,0.1693,0.1309,1.1804,31.6762,31.1453,-6.7125
11600,0.1816,0.1315,1.1961,43.2789,38.8605,-10.7684
11610,0.2616,0.1163,1.2189,48.8935,50.0623,-8.0227
11620,0.3297,0.1022,1.1928,55.4551,58.8031,-14.9030
11630,0.3023,0.1020,1.2169,61.5068,68.1920,-12.1397
11640,0.3287,0.0614,1.2211,64.8891,73.6633,-17.1682
11650,0.3619,0.0263,1.1564,71.6676,78.8340,-12.5529
11660,0.3692,0.0033,1.1078,71.7244,84.3176,-15.2811
11670,0.3604,0.0466,1.0224,69.1749,84.8424,-20.0294
11680,0.3074,-0.0652,1.0136,73.8105,87.5848,-20.3957
11690,0.3355,-0.0459,0.9091,68.3416,89.6693,-22.8974
11700,0.2820,-0.0384,0.8815,69.1357,89.7842,-21.7531
11710,0.2646,-0.0837,0.8140,63.2455,87.8396,-21.7946
11720,0.2670,-0.1330,0.7536,60.1058,85.4571,-18.2172
11730,0.2229,-0.1390,0.7655,59.3338,80.5799,-27.0714
11740,0.2208,-0.1405,0.7325,50.5630,74.9089,-22.3034
11750,0.2422,-0.1521,0.7347,44.3500,66.5056,-26.6190
11760,0.1643,-0.2149,0.7568,36.1869,62.6792,-25.4331
11770,0.1421,-0.1950,0.7714,30.1031,55.0060,-24.5333
11780,0.0864,-0.2186,0.8040,25.3997,42.8851,-25.5368
11790,0.0688,-0.2128,0.8731,11.3205,35.3054,-26.0053
