millis,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
7870,-0.1473,0.0121,0.9418,-41.3040,-63.7354,-17.3318
7880,-0.1790,0.0359,0.8756,-41.9456,-57.5608,-16.0509
7890,-0.2144,-0.0458,0.8349,-38.3588,-62.7946,-12.8891
7900,-0.2076,0.0534,0.8338,-38.4845,-51.6010,-10.0829
7910,-0.1636,-0.0415,0.8157,-35.0514,-50.4470,-12.0863
7920,-0.1589,0.0474,0.7616,-23.7555,-43.9180,-10.8525
7930,-0.1211,0.0093,0.8318,-19.4095,-37.7785,-7.8955
7940,-0.1514,-0.0098,0.9288,-8.0031,-27.3591,-3.4692
7950,-0.1057,0.1052,0.9172,-11.1294,-18.8595,-4.9386
7960,0.0106,0.0739,0.9859,-7.5566,-15.8822,-5.2752
7970,-0.0073,0.1188,0.9740,6.2881,-9.2170,0.4166
7980,0.1083,0.0872,1.0130,15.2112,9.4749,1.6737
7990,0.1286,0.0993,1.0972,21.8010,8.8096,7.6114
8000,0.1235,0.1391,1.2187,37.3549,21.4840,4.8907
8010,0.1202,0.1114,1.1509,44.9192,30.2131,6.5347
8020,0.2307,0.1348,1.1773,43.6334,34.5815,16.3079
8030,0.2274,0.0932,1.2724,47.7319,54.2495,12.9165
8040,0.2481,0.0965,1.2199,54.6590,55.7217,8.6585
8050,0.2479,0.0423,1.2065,60.7142,69.6495,18.9682
8060,0.3879,0.1150,1.1932,60.6892,72.8034,14.9384
8070,0.3551,0.0315,1.1407,72.0238,82.8967,14.6665
8080,0.3552,-0.0191,1.0872,71.7486,82.3762,21.2758
8090,0.3675,0.0308,1.0507,76.4453,86.1456,14.8703
8100,0.3521,-0.0017,0.9494,69.6388,90.2688,21.3167
8110,0.3258,-0.0441,0.8979,70.1589,91.5804,25.2594
8120,0.3252,-0.0644,0.8789,67.8285,91.6849,26.8941
8130,0.2717,-0.1115,0.7648,58.6983,86.7901,23.0160
8140,0.1538,-0.1248,0.7596,70.5895,78.4603,24.0663
8150,0.2597,-0.2289,0.6973,48.1955,78.8881,26.4451
8160,0.2232,-0.2213,0.7614,46.6823,64.6866,32.0181
8170,0.1907,-0.2205,0.7548,45.7903,70.2973,21.0135
8180,0.2361,-0.1721,0.7723,36.8959,63.8098,31.3152
8190,0.0951,-0.1499,0.7912,38.1392,63.5790,29.7941
8200,0.0117,-0.2198,0.8205,27.1504,41.2285,34.2648
8210,0.1567,-0.2398,0.8636,18.6381,47.8743,25.2095
8220,0.0812,-0.1982,0.8921,5.4122,22.1904,34.0722
8230,-0.0279,-0.2636,1.0486,-7.9265,1.5526,26.3761
8240,0.0004,-0.2237,1.0410,-17.5728,-2.8289,30.6215
8250,0.0133,-0.2274,1.2464,-30.8574,-18.7786,27.5351
8260,-0.0793,-0.2902,1.2032,-36.3999,-29.5546,19.2615
8270,-0.0281,-0.2162,1.2393,-41.4268,-31.6785,27.8715
8280,-0.0029,-0.1998,1.1804,-55.6370,-58.4461,28.5056
8290,-0.0510,-0.2414,1.2659,-60.5228,-60.4049,29.6811
8300,-0.1317,-0.2205,1.2506,-64.6809,-68.0058,23.2028
8310,-0.1438,-0.2112,1.1086,-65.6250,-77.6733,20.2319
8320,-0.2323,-0.0763,1.0847,-71.8227,-81.1487,25.8543
8330,-0.2130,-0.0268,1.0392,-73.1307,-80.7501,20.7771
8340,-0.2617,-0.0536,0.9587,-77.7915,-92.2285,24.5638
8350,-0.3081,0.0033,0.9835,-63.8630,-88.1144,24.7542
8360,-0.3354,-0.0949,0.9723,-74.6792,-85.9201,17.4406
8370,-0.2204,0.0411,0.7856,-60.6247,-86.0132,16.0842
8380,-0.3016,0.0889,0.8240,-59.9726,-92.1259,12.3509
8390,-0.3466,0.0918,0.7471,-55.6555,-81.8349,6.2135
8400,-0.3191,0.0082,0.7942,-54.2393,-80.5997,12.5609
8410,-0.2343,0.1062,0.6326,-48.3501,-69.4192,13.9593
8420,-0.2049,0.0825,0.7197,-40.5616,-66.0648,13.0678
8430,-0.2613,0.1488,0.8114,-30.8210,-48.5594,6.9650
8440,-0.1896,0.0957,0.7724,-21.0976,-51.4301,12.1381
8450,-0.1123,0.1346,0.9064,-8.7402,-33.3156,1.0579
8460,-0.1171,0.1189,0.8896,-10.4339,-29.3362,1.3085
8470,-0.0902,0.1667,1.0248,5.3244,-6.5381,-2.7463
8480,-0.0343,0.1459,1.0560,17.3564,2.2980,-3.9534
8490,0.0391,0.1243,1.0240,16.5327,-1.1968,-4.5970
8500,0.0437,0.1115,1.0403,11.9420,11.5535,-7.6979
8510,0.0661,0.0916,1.0961,22.7379,15.9489,-8.5973
8520,0.1466,0.0680,1.1722,27.7600,16.7496,-7.7658
8530,0.2334,0.0479,1.1405,33.3412,27.1903,-10.6196
8540,0.2396,0.0545,1.1158,26.1819,35.3448,-16.0364
8550,0.2242,0.0743,1.2703,41.6328,42.3308,-11.7325
8560,0.3254,0.0364,1.0575,35.4507,44.2402,-18.5433
8570,0.2249,0.0326,1.0933,51.9268,50.2125,-14.9146
8580,0.2554,0.0044,1.0915,47.9447,54.0920,-17.9703
8590,0.2003,-0.0108,0.9952,46.0317,56.4929,-26.8400
8600,0.2788,-0.0457,1.0078,49.2113,52.1628,-24.4849
8610,0.2252,-0.1145,0.9398,47.0150,58.8728,-18.5754
8620,0.1514,-0.0278,0.8708,43.7729,60.6151,-25.4385
8630,0.1598,-0.0485,0.9032,43.4311,51.8263,-26.8761
8640,0.2438,-0.1239,0.8122,42.9738,62.4109,-26.9500
8650,0.1834,-0.0211,0.8091,36.2519,60.2697,-25.5928
8660,0.1413,-0.1555,0.8753,39.3967,52.7501,-24.5068
8670,0.1534,-0.0809,0.7737,37.7362,57.3536,-28.4472
8680,0.0394,-0.1212,0.8421,34.1198,42.4418,-21.4485
8690,0.0506,-0.1315,0.8745,29.4601,36.5790,-30.6501
8700,0.0219,-0.1047,0.8762,27.1019,34.8002,-30.5192
8710,0.0240,-0.1255,0.8872,17.8200,26.6190,-29.9410
8720,0.0292,-0.1698,0.8993,13.3222,28.8442,-28.8859
8730,0.0550,-0.2192,0.9045,0.7152,12.3462,-24.0755
8740,0.0691,-0.2277,0.9977,-2.4487,6.3636,-20.6718
8750,0.0653,-0.1721,1.0278,-1.1653,4.7487,-30.8541
8760,0.1282,-0.1167,1.0229,-4.0692,3.3452,-30.0444
8770,-0.0038,-0.1429,1.0377,-18.2976,-9.3181,-26.7107
8780,0.0074,-0.1751,1.1431,-28.2628,-19.1465,-29.1452
8790,0.0206,-0.1555,1.0847,-18.7260,-22.6081,-24.9518
8800,-0.0432,-0.1340,1.1570,-27.0340,-25.0942,-31.6668
8810,-0.0357,-0.0831,1.1225,-28.6669,-37.1578,-23.6117
8820,-0.0181,-0.1752,1.0704,-34.5100,-34.2763,-34.6615
8830,-0.0957,-0.0986,1.1793,-41.3310,-45.6805,-23.0110
8840,-0.0572,-0.1065,1.1202,-46.3820,-50.6149,-21.7039
8850,-0.0508,-0.1325,1.0833,-49.3767,-51.5826,-13.5789
8860,-0.1724,-0.1233,0.9571,-41.0277,-48.7446,-24.9915
8870,-0.2370,-0.0191,0.9756,-42.8599,-58.7617,-17.7928
8880,-0.1637,-0.0402,0.9513,-44.7953,-53.0031,-16.5738
8890,-0.2323,-0.0391,0.8586,-48.2434,-55.6107,-20.5928
8900,-0.1955,-0.0118,0.9256,-43.7836,-55.8161,-14.5546
8910,-0.2281,0.0426,0.7505,-40.3564,-53.1418,-16.7333
8920,-0.1971,0.0227,0.8471,-35.1138,-46.3915,-16.1480
8930,-0.1555,0.0970,0.7421,-40.5740,-42.6690,-15.6333
8940,-0.1490,0.0364,0.7671,-22.8437,-37.6723,-8.6139
8950,-0.1737,0.0251,0.7977,-12.7012,-31.0995,-10.0853
8960,-0.1781,0.0601,0.8986,-15.6307,-31.1648,-12.2508
8970,-0.1872,0.0353,0.8902,-6.3419,-22.0656,-0.9348
8980,-0.1327,0.0635,0.9339,0.8686,-15.9056,-6.6078
8990,-0.0305,0.1288,0.9700,2.4956,-5.1486,4.6971
9000,0.0385,0.2182,1.0054,17.8219,1.4425,4.3022
9010,0.0642,0.1731,1.0846,21.7189,12.1559,2.0656
9020,0.1363,0.1483,1.1393,33.7741,29.9312,1.5033
9030,0.1550,0.0925,1.2017,45.6081,36.7985,6.2632
9040,0.1978,0.0749,1.2128,51.6869,50.1321,6.4595
9050,0.2251,0.1161,1.1292,57.4750,62.3812,11.6709
9060,0.3419,0.0931,1.1852,57.9179,72.5844,13.1309
9070,0.2604,0.0416,1.2257,68.9504,74.0067,25.8031
9080,0.3786,0.0178,1.0967,65.7761,86.1445,10.2926
9090,0.3159,0.0742,1.0555,74.9070,91.0429,17.5143
9100,0.3622,0.0194,0.9483,70.1136,85.0119,23.6935
9110,0.3362,-0.0414,0.8915,66.4447,90.9327,26.6660
9120,0.3300,-0.0667,0.8416,67.8413,85.1181,29.3489
9130,0.3285,-0.0438,0.7524,61.5105,86.1846,21.2030
9140,0.2222,-0.1056,0.7581,59.0788,85.9081,29.0872
9150,0.1938,-0.1277,0.6771,56.7017,75.9588,15.5269
9160,0.1820,-0.2253,0.7412,53.3739,76.4772,26.6573
9170,0.1371,-0.2523,0.6696,45.5476,65.8211,31.5504
9180,0.1732,-0.2749,0.7737,38.4334,59.1732,31.4103
9190,0.1214,-0.3017,0.8134,28.8347,54.9747,23.5863
9200,0.1046,-0.2244,0.7452,16.4309,41.0781,26.1318
9210,0.1062,-0.2181,0.8696,15.8495,31.1183,21.1644
9220,0.0540,-0.2735,0.8700,8.5114,29.7041,26.7538
9230,0.1002,-0.2267,0.9811,2.0704,18.0986,24.3634
9240,-0.0397,-0.2314,0.9876,-10.2299,6.8758,30.7055
9250,0.0175,-0.2522,1.0772,-22.0312,-11.7445,26.4640
9260,0.0107,-0.3048,1.1240,-24.5065,-21.1549,31.4346
9270,-0.0584,-0.1824,1.2264,-40.4463,-31.7443,28.2891
9280,-0.0780,-0.1753,1.1309,-43.1876,-43.8106,26.8620
9290,-0.0348,-0.2427,1.2537,-44.3860,-50.6961,34.4329
9300,-0.1064,-0.1286,1.2292,-58.1222,-59.2354,31.4283
9310,-0.2017,-0.1837,1.1889,-65.2993,-65.9969,20.7463
9320,-0.2082,-0.1962,1.1664,-66.7392,-61.1634,30.2153
9330,-0.1423,-0.1601,1.1704,-70.2617,-81.8768,26.7562
9340,-0.2417,-0.1982,1.1203,-69.7236,-89.8292,27.9474
9350,-0.1905,-0.1055,1.0739,-66.6261,-85.7533,22.8487
9360,-0.2085,-0.1342,0.9266,-72.0680,-94.3949,12.9647
9370,-0.2919,0.0009,0.8135,-67.8857,-93.4908,17.0124
9380,-0.2742,-0.0126,0.8242,-70.4709,-90.6949,7.8993
9390,-0.3383,-0.0595,0.7957,-67.2456,-87.4714,10.5748
9400,-0.3262,0.0436,0.7454,-59.7844,-83.9870,11.6593
9410,-0.3356,-0.0271,0.7877,-58.7899,-79.1458,17.7985
9420,-0.2721,0.0720,0.8173,-44.5548,-73.9420,11.0874
9430,-0.3265,0.1048,0.7470,-43.7158,-61.8823,9.9814
9440,-0.2627,0.1003,0.6730,-37.6828,-57.5410,10.8048
9450,-0.2413,0.0601,0.7982,-37.5485,-59.1015,3.5914
9460,-0.1762,0.1184,0.7782,-24.8797,-46.2932,9.1439
9470,-0.2428,0.1255,0.8489,-19.5693,-42.0844,4.1071
9480,-0.1614,0.1464,0.9599,-5.4187,-19.7018,-3.0191
9490,-0.0704,0.2081,1.0039,-1.3495,-11.9256,-3.3914
9500,0.0019,0.2178,1.0373,12.9158,5.6232,-3.6356
9510,0.0674,0.1424,1.0716,21.7443,4.4508,-2.4281
9520,0.1086,0.0511,1.1206,12.7007,19.8533,-0.9685
9530,0.2202,0.0416,1.1406,32.0158,17.3486,-9.5327
9540,0.1934,0.0672,1.2119,28.4933,19.6075,-10.5933
9550,0.2253,0.0741,1.0183,37.4565,30.1298,-4.7172
9560,0.2109,-0.0388,1.1011,34.7176,41.9953,-1.4090
9570,0.2748,0.0085,1.0958,49.2892,49.0218,-8.2611
9580,0.2812,0.0854,1.1162,40.4018,47.5324,-16.7629
9590,0.2798,-0.0486,1.0632,45.6143,57.5676,-20.1965
9600,0.2415,-0.0448,1.0481,52.8567,54.2968,-17.6263
9610,0.2639,-0.0534,0.9322,41.8627,55.3590,-19.9257
9620,0.2920,-0.0144,0.9583,37.5736,56.8179,-24.9061
9630,0.1726,-0.0610,0.9336,44.9396,64.7885,-18.3191
9640,0.0894,-0.0930,0.8606,39.5021,57.5524,-15.1536
9650,0.1788,-0.1606,0.8157,35.0041,55.1322,-29.5472
9660,0.1619,-0.0844,0.8329,33.1496,46.1738,-29.8456
9670,0.1009,-0.1235,0.8795,26.8109,48.7706,-29.5454
9680,0.0709,-0.1643,0.7325,33.1068,44.1635,-33.2051
9690,0.1809,-0.1483,0.8943,27.3197,44.0434,-25.6217
9700,0.0377,-0.1281,0.8668,11.4318,27.8840,-34.8533
9710,-0.0015,-0.2251,0.8451,11.9968,23.5156,-26.8537
9720,0.0188,-0.2343,0.9400,5.0535,16.1726,-28.0960
9730,0.0519,-0.2166,0.9438,6.9210,12.0829,-26.7904
9740,0.0015,-0.2137,1.0278,-6.1220,10.6292,-35.5093
9750,0.0040,-0.3019,0.9911,-2.7956,-3.1185,-29.0042
9760,0.0269,-0.2034,1.0927,-13.8222,-0.9981,-28.3136
9770,-0.0082,-0.1323,1.0488,-22.0965,-12.6616,-25.6077
9780,0.0071,-0.1861,1.1220,-24.0480,-22.7292,-27.2054
9790,-0.0091,-0.1258,1.1560,-30.8975,-28.5330,-30.4054
9800,-0.0644,-0.2714,1.1348,-25.0139,-39.0784,-22.8321
9810,-0.0353,-0.1500,1.1599,-37.3077,-45.4423,-21.0348
9820,-0.1039,-0.0769,1.0948,-43.2010,-40.7900,-20.1699
9830,-0.0339,-0.0609,1.1464,-42.5954,-44.7716,-27.7341
9840,-0.1276,-0.1311,1.0576,-38.9782,-55.5643,-21.7609
9850,-0.1270,-0.1262,1.0075,-50.1018,-57.0282,-26.0105
9860,-0.2079,-0.0653,0.9997,-53.3743,-50.6550,-22.0936
9870,-0.1732,-0.1150,0.9657,-41.4392,-60.9725,-17.2684
9880,-0.2209,-0.0683,0.9032,-43.6442,-57.7046,-24.7749
9890,-0.1349,-0.0991,0.9193,-45.9011,-56.0623,-6.2882
9900,-0.2104,-0.0146,0.8543,-42.4211,-57.5700,-10.9982
9910,-0.1917,-0.0047,0.8625,-35.3820,-55.7172,-17.4936
9920,-0.2845,0.0774,0.7596,-46.5891,-52.8155,-14.8036
9930,-0.2569,0.0438,0.7608,-25.5514,-45.9595,-10.6860
9940,-0.1986,0.0167,0.8111,-26.0230,-47.0683,-8.9641
9950,-0.2184,0.0523,0.8053,-16.2523,-33.7935,-10.9316
9960,-0.0883,0.0134,0.8695,-13.3321,-26.6835,-4.7655
9970,-0.1159,0.0729,0.9310,4.7010,-26.0801,-8.5165
9980,-0.0592,0.0674,0.9879,-4.7742,-12.8400,-3.1965
9990,-0.0166,0.0956,1.0379,7.2272,-11.9053,7.9251
10000,0.0023,0.1173,1.0453,-2.4598,-12.2378,2.2281
10010,0.0971,0.0688,1.0697,21.8399,1.7560,2.9733
10020,0.0933,0.1579,1.1692,33.0452,20.5920,12.4753
10030,0.1874,0.1670,1.1669,31.9246,33.4803,9.3930
10040,0.2737,0.0774,1.2384,38.3775,41.3868,12.6373
10050,0.2742,0.1884,1.1835,53.2946,46.8229,9.6374
10060,0.2937,0.0728,1.2768,60.8908,57.8761,17.3509
10070,0.2985,0.1863,1.2269,65.7900,68.7597,13.0781
10080,0.3300,0.1051,1.1790,61.6100,70.4199,19.0123
10090,0.3635,0.1013,1.1165,67.7866,68.4939,18.9541
10100,0.3375,0.0512,1.1358,63.8204,81.9804,24.7965
10110,0.2828,0.0644,1.0651,77.8294,82.6902,22.9507
10120,0.3541,-0.0341,1.0555,69.4445,85.3800,19.9371
10130,0.3361,-0.0431,0.9711,77.1038,88.3373,16.8317
10140,0.3441,-0.1195,0.9023,70.0911,91.9518,21.3541
10150,0.3092,-0.0425,0.8937,68.0789,89.1946,20.9030
10160,0.3406,-0.1234,0.8639,72.0225,83.7694,30.9979
10170,0.2050,-0.0884,0.7149,57.9294,83.9543,24.1405
10180,0.1892,-0.1154,0.7328,61.9298,80.8981,17.6242
10190,0.2212,-0.2176,0.7419,48.4681,78.4580,29.0469
10200,0.1232,-0.1581,0.7262,38.4317,60.9369,31.4775
10210,0.1496,-0.1936,0.7373,30.6958,56.7345,25.1654
10220,0.1173,-0.2073,0.8674,32.3754,47.0291,31.9284
10230,0.0195,-0.2085,0.7870,19.9521,42.8684,24.1562
10240,0.1074,-0.2357,0.8728,12.5345,32.3162,30.5066
10250,0.1155,-0.2419,0.8937,-0.4915,12.3656,29.0254
10260,0.0495,-0.2055,0.9730,0.9597,16.8424,30.9088
10270,-0.0396,-0.2899,0.9689,-11.6715,-4.7590,31.1697
10280,0.0211,-0.2946,1.1687,-26.0999,-21.4752,26.4533
10290,-0.0744,-0.2693,1.1741,-33.6866,-35.7850,31.8104
10300,-0.0649,-0.1849,1.1769,-58.8466,-46.7788,25.9447
10310,-0.0689,-0.2253,1.2924,-54.9359,-57.8024,27.6679
10320,-0.1590,-0.1078,1.1957,-61.1667,-67.3018,31.4320
10330,-0.2329,-0.2810,1.1365,-66.7866,-75.5303,20.8098
10340,-0.2177,-0.1494,1.0448,-73.3282,-84.6543,22.9027
10350,-0.2428,-0.1124,1.0557,-71.0272,-86.5109,27.5723
10360,-0.3007,-0.0564,0.9453,-74.4486,-93.0940,24.7426
10370,-0.3217,0.0178,0.8566,-71.9864,-87.5817,15.2545
10380,-0.2755,-0.0173,0.7610,-71.2234,-88.7416,13.9036
10390,-0.3147,-0.0245,0.7329,-61.2942,-83.3552,16.8244
10400,-0.3291,0.0676,0.7598,-60.9039,-79.4318,10.7970
10410,-0.3235,0.1230,0.7262,-52.8069,-76.5126,11.6055
10420,-0.2749,-0.0210,0.6488,-38.2254,-63.1290,4.0923
10430,-0.2456,0.1258,0.7174,-34.9010,-55.2491,9.8919
10440,-0.2225,0.1287,0.7942,-27.1300,-51.4062,-0.7216
10450,-0.2467,0.0910,0.9178,-28.2222,-37.3525,5.1180
10460,-0.1552,0.1173,0.8389,-14.3434,-26.2750,5.2945
10470,-0.0991,0.1572,0.8569,3.1846,-24.9595,-2.5255
10480,-0.0337,0.1496,1.0201,7.7464,-19.9936,-7.4024
10490,0.0521,0.1399,1.0180,12.6526,-4.9542,-7.6464
10500,0.0870,0.0327,0.9982,12.6932,6.9392,-11.9274
10510,0.1146,0.0886,1.1053,18.8608,15.6194,1.0625
10520,0.1178,0.0482,1.0905,23.3408,18.7965,-14.7849
10530,0.1527,0.0698,1.0902,27.4563,25.8575,-14.7940
10540,0.2156,0.0324,1.0859,24.1962,37.5176,-10.5295
10550,0.2038,0.0553,1.1309,45.2348,41.4327,-13.0779
10560,0.2197,0.0708,1.1336,43.8303,39.9567,-10.1257
10570,0.2142,0.0368,1.0394,41.7650,47.5725,-10.7282
10580,0.2509,0.0332,1.1079,50.9553,56.6257,-16.4224
10590,0.2444,-0.0669,0.9739,41.3315,53.2174,-20.1810
10600,0.3046,-0.0130,1.0294,51.8783,55.3242,-23.8695
10610,0.2417,-0.0326,0.9552,46.9987,55.0436,-23.3233
10620,0.1850,-0.0866,0.8940,48.4227,63.8508,-20.0570
10630,0.2162,-0.0785,0.8926,42.2693,60.1634,-22.0861
10640,0.1344,-0.2073,0.8148,40.4057,58.0476,-23.4760
10650,0.1666,-0.1088,0.8171,38.2324,49.8560,-33.6148
10660,0.1468,-0.1355,0.8812,38.1420,49.3618,-30.3617
10670,0.2176,-0.2175,0.7906,33.6613,51.9138,-30.4461
10680,0.0416,-0.1202,0.8519,28.2506,40.8139,-30.5565
10690,0.0640,-0.1775,0.7997,18.8911,40.9035,-33.1253
10700,0.0498,-0.1495,0.8574,23.1434,30.6446,-26.5409
10710,0.0531,-0.1789,0.9335,10.6389,23.1749,-25.3323
10720,0.0572,-0.1575,0.9035,0.2768,15.1152,-22.4702
10730,-0.0152,-0.1762,1.0093,-6.5009,8.4160,-31.7715
10740,-0.0088,-0.1917,0.9327,-13.3257,7.7388,-30.0003
10750,0.0256,-0.1597,1.0091,-16.9570,-7.5186,-29.0068
10760,0.0472,-0.1444,1.0614,-23.8922,-4.5761,-29.1895
10770,-0.0397,-0.2655,1.1369,-21.2792,-19.8873,-32.1748
10780,-0.0658,-0.1674,1.1532,-27.7868,-27.6800,-25.0869
10790,0.0282,-0.1850,1.0994,-30.9428,-39.2718,-35.7386
10800,0.0066,-0.1987,1.1332,-39.8882,-31.8077,-29.0533
10810,0.0005,-0.0916,1.1404,-40.1876,-34.8760,-33.9260
10820,-0.0937,-0.0958,1.0588,-43.5543,-49.3692,-23.0860
10830,-0.0864,-0.1610,1.1122,-39.7988,-50.8469,-30.0217
10840,-0.0905,-0.1508,1.1202,-51.3807,-53.9204,-28.0408
10850,-0.1070,-0.0567,1.0759,-52.6130,-61.9193,-22.1689
10860,-0.1498,-0.0998,0.9651,-41.6651,-57.2707,-25.0740
10870,-0.1719,-0.0687,0.9247,-44.7740,-57.3704,-18.2973
10880,-0.1485,-0.1188,0.8665,-51.2567,-60.3547,-19.4378
10890,-0.2190,-0.0292,0.8503,-37.6242,-61.3404,-8.5337
10900,-0.2320,0.0353,0.8360,-34.8023,-55.2157,-19.8747
10910,-0.2323,-0.0130,0.8526,-32.8901,-50.6137,-16.5742
10920,-0.2351,0.0091,0.8214,-43.5862,-56.5026,-10.0588
10930,-0.1972,0.1054,0.7787,-27.8515,-44.4279,-9.0299
10940,-0.1964,0.0804,0.8579,-27.7332,-37.5657,-6.2276
10950,-0.1819,0.1128,0.8806,-20.0164,-44.8528,-7.3256
10960,-0.0845,0.0887,0.8455,-20.4098,-27.1589,-0.7443
10970,-0.0980,0.1178,0.8897,-2.1347,-15.8861,-1.5172
10980,-0.0810,0.0088,0.9372,-5.4663,-19.9863,4.4171
10990,0.0169,0.0455,0.9110,3.5592,-3.5763,-4.6575
11000,-0.0147,0.0134,1.0185,10.8991,-3.2731,3.4483
11010,0.0406,0.2384,1.0998,20.1896,6.6916,2.7818
11020,0.0805,0.1549,1.1936,26.0987,12.4482,6.7084
11030,0.1011,0.1391,1.1584,28.8910,16.5840,2.6584
11040,0.1806,0.1024,1.1910,42.4866,29.6268,12.2374
11050,0.2293,0.0845,1.2112,45.5734,52.5026,4.8579
11060,0.2012,0.0032,1.2497,42.2728,45.1159,15.0305
11070,0.2772,0.1891,1.2538,61.5193,58.5934,15.4416
11080,0.3353,0.0717,1.1591,61.4408,75.6450,8.2240
11090,0.3464,0.0656,1.1804,64.1466,75.2639,17.9616
11100,0.3548,-0.0065,1.1722,66.5982,78.5466,9.5687
11110,0.4386,0.0242,1.0133,65.0696,75.1456,21.1114
11120,0.3713,0.0161,1.0852,67.0130,84.5066,13.9372
11130,0.3344,-0.0184,0.9809,64.7545,83.3347,20.9538
11140,0.3280,-0.0045,0.9887,73.5419,82.4281,20.8809
11150,0.3199,-0.0821,0.9048,75.4067,91.3506,16.3882
11160,0.3119,-0.0649,0.8299,68.2018,92.3218,16.8024
11170,0.2594,-0.0664,0.7895,59.8450,83.8484,27.2522
11180,0.2967,-0.1076,0.7627,64.2335,79.9427,24.3979
11190,0.1694,-0.1364,0.7663,52.2725,79.1894,31.4752
11200,0.2080,-0.1765,0.7158,40.8010,74.6971,27.6283
11210,0.1720,-0.2332,0.6947,31.3826,58.5431,39.5296
11220,0.0841,-0.1874,0.7380,32.0051,58.9551,29.6559
11230,0.1265,-0.2398,0.7695,28.2336,48.1220,36.4018
11240,0.1063,-0.2708,0.8782,14.1343,36.6273,30.9300
11250,0.0425,-0.2100,0.8581,5.5281,23.2690,30.0013
11260,0.1332,-0.3117,1.0254,-3.0305,17.6834,31.8773
11270,0.0540,-0.2723,1.0285,-13.7863,7.6302,26.6058
11280,-0.0011,-0.2191,1.0688,-19.8236,2.5727,26.9023
11290,-0.0288,-0.2088,1.1865,-26.5177,-19.5831,35.7851
11300,-0.0616,-0.2543,1.1674,-39.5295,-23.3207,27.9083
11310,-0.0448,-0.2271,1.1990,-40.3419,-41.2608,23.5206
11320,-0.0711,-0.1980,1.2547,-53.5686,-45.8507,29.6612
11330,-0.1572,-0.2044,1.2530,-54.1473,-59.3417,23.3397
11340,-0.1858,-0.2035,1.1490,-63.2121,-70.9270,25.5802
11350,-0.1958,-0.1388,1.2568,-69.0079,-70.6663,29.0071
11360,-0.2017,-0.1359,1.1520,-70.4286,-82.6023,28.9577
11370,-0.2228,-0.1198,1.0360,-72.1945,-80.4775,30.1443
11380,-0.2553,-0.0611,1.0339,-65.0759,-87.5933,26.5951
11390,-0.2232,-0.0765,1.0351,-75.2612,-88.5223,23.6368
11400,-0.2283,-0.0893,0.9622,-66.9374,-92.3767,22.2422
11410,-0.2853,-0.0345,0.9149,-65.8056,-89.1734,19.5384
11420,-0.3881,0.0666,0.9111,-67.7622,-96.1182,16.3832
11430,-0.3177,-0.0073,0.7990,-54.2880,-85.0763,23.5099
11440,-0.2856,0.0375,0.8142,-63.9371,-74.4425,12.1338
11450,-0.2990,0.0347,0.7539,-47.8989,-69.7407,17.6495
11460,-0.2589,0.1048,0.7108,-39.4638,-70.2369,8.2561
11470,-0.2400,0.0545,0.8187,-33.2986,-61.1536,12.0757
11480,-0.2674,0.1363,0.7636,-22.5181,-50.0172,-5.8617
11490,-0.2768,0.1577,0.8629,-21.3395,-34.0497,4.8552
11500,-0.0953,0.1088,0.9217,-9.0752,-29.6588,-0.6498
11510,-0.0729,0.1132,0.9379,7.4291,-14.4522,5.8767
11520,0.0121,0.0899,0.9988,10.3183,-5.4465,3.9524
11530,0.0297,0.0811,1.0381,8.1536,5.0224,-6.2917
11540,0.0774,0.0325,1.0959,20.1442,7.5595,-5.9239
11550,0.1776,0.0479,1.1623,23.0261,19.5519,-3.7807
11560,0.1227,0.0486,1.1343,26.9045,28.4985,-8.4043
11570,0.1982,0.0294,1.2155,35.7652,37.1005,-10.9738
11580,0.1826,0.0793,1.1715,34.6048,35.8230,-9.2805
11590,0.2382,0.1025,1.1038,35.8562,46.1612,-19.4938
11600,0.2650,-0.0581,1.0874,41.3124,54.5143,-9.2354
11610,0.2757,-0.0130,1.1014,42.8980,52.4193,-14.7698
11620,0.2572,0.0089,1.0315,46.1550,56.7989,-30.2469
11630,0.1884,-0.0638,0.9975,41.9438,47.4278,-24.1737
11640,0.2335,-0.0620,0.9848,53.2894,63.5645,-22.3146
11650,0.2344,-0.0526,0.9155,47.6173,65.8060,-14.3511
11660,0.2061,-0.0290,0.8965,42.3182,61.1891,-25.0369
11670,0.2219,-0.0564,0.8028,38.9639,55.3641,-32.1500
11680,0.1482,-0.1240,0.7872,25.8279,54.6438,-21.1255
11690,0.0681,-0.1202,0.7598,35.7246,59.5363,-25.6859
11700,0.0785,-0.1456,0.7448,26.0404,43.0065,-27.5842
11710,0.0866,-0.1478,0.8038,28.4088,40.3485,-23.8173
11720,0.1115,-0.1956,0.8344,18.1403,42.5581,-29.9299
11730,0.0140,-0.2292,0.8455,21.6175,33.4339,-29.2308
11740,0.0793,-0.1819,0.8865,9.4785,16.9833,-25.0642
11750,0.0621,-0.1331,0.9955,6.3291,21.1715,-27.4501
11760,-0.0029,-0.1460,0.9063,7.8821,15.1602,-25.3957
11770,0.0464,-0.2542,0.9823,-0.4957,2.4408,-30.7358
11780,-0.0112,-0.1879,1.0116,-15.5034,0.6143,-22.3582
11790,0.0121,-0.2042,1.0297,-18.1674,-6.8715,-34.5693
